DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2019,ES,18956,ES51,1,398,2,1546.22458,1,1,1
2019,ES,18957,ES51,1,398,2,3519.57879,1,1,1
2019,ES,18958,ES51,1,398,2,2007.73242,1,1,1
2019,ES,18960,ES51,1,399,2,2647.53338,1,3,1
2019,ES,18961,ES51,1,399,2,2929.75586,1,3,1
2019,ES,18962,ES51,1,399,2,2668.83146,1,1,1
2019,ES,18963,ES51,1,399,2,1577.85389,1,3,1
2019,ES,18964,ES51,1,409,2,2800.92841,1,3,1
2019,ES,18965,ES51,1,409,2,2885.19661,1,3,1
2019,ES,18966,ES51,1,414,2,2284.96984,1,1,1
2019,ES,18968,ES51,1,414,2,3279.14164,1,1,1
2019,ES,18969,ES51,1,414,2,2898.71272,1,1,1
2019,ES,18970,ES51,1,414,2,3940.52759,1,1,1
2019,ES,18971,ES51,1,414,2,2228.56013,1,1,1
2019,ES,18972,ES51,1,414,2,3333.56904,1,1,1
2019,ES,18973,ES41,1,418,2,1204.61397,1,3,1
2019,ES,18974,ES41,1,418,2,1853.13125,1,3,1
2019,ES,18975,ES41,1,418,2,1607.36204,1,3,1
2019,ES,18976,ES41,1,418,2,1004.68179,1,3,1
2019,ES,18977,ES41,1,419,2,2190.16731,1,1,1
2019,ES,18978,ES41,1,420,2,6513.31868,1,1,1
2019,ES,18979,ES41,1,420,2,635.81269,1,1,1
2019,ES,18981,ES41,1,420,2,2335.42351,1,1,1
2019,ES,18983,ES41,1,424,2,2044.66135,1,1,1
2019,ES,18984,ES41,1,424,2,1215.18388,1,1,1
2019,ES,18985,ES41,1,424,2,1380.65145,1,1,1
2019,ES,18986,ES41,1,424,2,1308.55156,1,1,1
2019,ES,18989,ES41,1,424,2,650.00532,1,1,1
2019,ES,18990,ES41,1,431,2,1456.05807,1,2,1
2019,ES,18991,ES41,1,431,2,2476.31638,1,2,1
2019,ES,18992,ES41,1,431,2,1893.12248,1,2,1
2019,ES,18993,ES41,1,431,2,2427.93883,1,2,1
2019,ES,18994,ES41,1,431,2,1997.69260,1,2,1
2019,ES,18995,ES41,1,431,2,2008.47333,1,2,1
2019,ES,18997,ES41,1,433,2,1506.73714,1,3,1
2019,ES,18999,ES41,1,433,2,1308.12143,1,3,1
2019,ES,19000,ES43,1,436,2,1543.45142,1,3,1
2019,ES,19001,ES43,1,436,2,1141.33372,1,3,1
2019,ES,19002,ES43,1,436,2,1665.45827,1,3,1
2019,ES,19003,ES43,1,436,2,1123.28744,1,3,1
2019,ES,19004,ES43,1,436,2,446.28227,1,3,1
2019,ES,19005,ES43,1,439,2,1089.82862,1,1,1
2019,ES,19006,ES43,1,439,2,566.77312,1,1,1
2019,ES,19007,ES43,1,439,2,1663.97281,1,1,1
2019,ES,19009,ES43,1,440,2,1500.00309,1,1,1
2019,ES,19010,ES43,1,440,2,414.86450,1,1,1
2019,ES,19012,ES43,1,440,2,407.37331,1,1,1
2019,ES,19013,ES43,1,440,2,710.33852,1,1,1
2019,ES,19015,ES43,1,440,2,2071.69123,1,1,1
2019,ES,19016,ES43,1,450,2,917.78425,1,3,1
2019,ES,19017,ES43,1,450,2,574.15182,1,3,1
2019,ES,19018,ES43,1,450,2,415.27802,1,3,1
2019,ES,19019,ES43,1,450,2,1358.10912,1,3,1
2019,ES,19020,ES43,1,450,2,340.03444,1,3,1
2019,ES,19021,ES43,1,450,2,196.34067,1,3,1
2019,ES,19022,ES43,1,451,2,2564.11459,1,3,1
2019,ES,19023,ES43,1,451,2,243.14156,1,3,1
2019,ES,19024,ES43,1,451,2,417.95301,1,3,1
2019,ES,19025,ES43,1,451,2,531.76389,1,3,1
2019,ES,19026,ES43,1,451,2,1388.91782,1,3,1
2019,ES,19027,ES43,1,451,2,633.90165,1,3,1
2019,ES,19028,ES43,1,451,2,135.46480,1,3,1
2019,ES,19029,ES43,1,451,2,1052.56871,1,3,1
2019,ES,19030,ES43,1,452,2,149.85353,1,2,1
2019,ES,19032,ES43,1,452,2,2951.62070,1,2,1
2019,ES,19033,ES43,1,452,2,1064.65433,1,2,1
2019,ES,19034,ES43,1,452,2,220.06163,1,2,1
2019,ES,19035,ES43,1,452,2,791.32879,1,2,1
2019,ES,19036,ES43,1,452,2,696.30614,1,2,1
2019,ES,19037,ES43,1,453,2,135.46480,1,3,1
2019,ES,19038,ES43,1,453,2,1529.14336,1,3,1
2019,ES,19039,ES43,1,453,2,1348.94819,1,3,1
2019,ES,19040,ES43,1,453,2,508.83885,1,3,1
2019,ES,19041,ES43,1,453,2,414.81068,1,3,1
2019,ES,19042,ES43,1,453,2,1102.68762,1,3,1
2019,ES,19043,ES43,1,456,2,863.24236,1,2,1
2019,ES,19044,ES43,1,456,2,1836.76843,1,2,1
2019,ES,19045,ES43,1,456,2,2187.25803,1,2,1
2019,ES,19046,ES43,1,456,2,915.06279,1,2,1
2019,ES,19047,ES43,1,456,2,405.37622,1,2,1
2019,ES,19048,ES43,1,459,2,648.50366,1,3,1
2019,ES,19049,ES43,1,459,2,384.71466,1,3,1
2019,ES,19050,ES43,1,459,2,346.28733,1,3,1
2019,ES,19051,ES43,1,459,2,509.24108,1,3,1
2019,ES,19052,ES43,1,459,2,1043.49866,1,3,1
2019,ES,19053,ES43,1,459,2,759.93920,1,3,1
2019,ES,19054,ES43,1,459,2,325.85099,1,3,1
2019,ES,19055,ES43,1,459,2,1003.01596,1,3,1
2019,ES,19056,ES43,1,459,2,2218.37039,1,3,1
2019,ES,19057,ES61,1,463,2,4113.76594,1,1,1
2019,ES,19058,ES61,1,463,2,2168.04338,1,1,1
2019,ES,19059,ES61,1,463,2,1455.57239,1,1,1
2019,ES,19060,ES61,1,463,2,2963.29404,1,1,1
2019,ES,19061,ES61,1,463,2,1718.51142,1,1,1
2019,ES,19062,ES61,1,466,2,1141.97209,1,3,1
2019,ES,19063,ES61,1,466,2,2181.53228,1,3,1
2019,ES,19064,ES61,1,466,2,1861.28807,1,3,1
2019,ES,19065,ES61,1,466,2,2133.69483,1,3,1
2019,ES,19066,ES61,1,466,2,3274.94508,1,3,1
2019,ES,19068,ES61,1,472,2,1196.09257,1,1,1
2019,ES,19069,ES61,1,472,2,1134.35098,1,1,1
2019,ES,19070,ES61,1,472,2,2530.44719,1,1,1
2019,ES,19071,ES61,1,472,2,2632.09912,1,1,1
2019,ES,19072,ES61,1,472,2,3641.07614,1,1,1
2019,ES,19073,ES61,1,472,2,1610.95323,1,1,1
2019,ES,19074,ES61,1,472,2,1532.21718,1,1,1
2019,ES,19075,ES61,1,472,2,1877.92635,1,1,1
2019,ES,19076,ES61,1,475,2,4701.45922,1,2,1
2019,ES,19077,ES61,1,475,2,3505.05127,1,2,1
2019,ES,19079,ES61,1,475,2,4820.41750,1,2,1
2019,ES,19080,ES61,1,475,2,3913.12684,1,2,1
2019,ES,19081,ES61,1,475,2,4686.40719,1,2,1
2019,ES,19082,ES61,1,475,2,4979.06039,1,2,1
2019,ES,19083,ES61,1,491,2,2868.27450,1,1,1
2019,ES,19084,ES61,1,491,2,1931.10081,1,1,1
2019,ES,19085,ES61,1,491,2,4525.45876,1,1,1
2019,ES,19086,ES61,1,491,2,2868.27450,1,1,1
2019,ES,19087,ES61,1,491,2,2505.58693,1,1,1
2019,ES,19088,ES61,1,491,2,9782.75876,1,1,1
2019,ES,19089,ES61,1,491,2,3261.55078,1,1,1
2019,ES,19090,ES61,1,491,2,2868.27450,1,1,1
2019,ES,19091,ES61,1,493,2,4625.47759,1,1,1
2019,ES,19092,ES61,1,493,2,2537.53620,1,1,1
2019,ES,19093,ES61,1,493,2,4548.63671,1,1,1
2019,ES,19094,ES61,1,493,2,4019.10510,1,1,1
2019,ES,19095,ES61,1,493,2,4525.45876,1,1,1
2019,ES,19096,ES61,1,494,2,5870.82428,1,1,1
2019,ES,19097,ES61,1,494,2,2575.99238,1,1,1
2019,ES,19098,ES61,1,494,2,3607.16072,1,1,1
2019,ES,19101,ES61,1,496,2,1141.25025,1,3,1
2019,ES,19102,ES61,1,496,2,1193.23876,1,3,1
2019,ES,19103,ES61,1,496,2,1982.45804,1,3,1
2019,ES,19104,ES61,1,496,2,1230.86656,1,3,1
2019,ES,19105,ES61,1,496,2,2332.74674,1,3,1
2019,ES,19106,ES52,1,502,2,2644.99664,1,3,1
2019,ES,19107,ES52,1,502,2,1848.12581,1,3,1
2019,ES,19108,ES52,1,505,2,3182.73640,1,1,1
2019,ES,19109,ES52,1,505,2,2905.31633,1,1,1
2019,ES,19110,ES52,1,505,2,2322.92833,1,1,1
2019,ES,19111,ES52,1,505,2,2325.19098,1,1,1
2019,ES,19112,ES52,1,505,2,1151.92705,1,1,1
2019,ES,19114,ES52,1,505,2,2657.67140,1,1,1
2019,ES,19115,ES52,1,505,2,1595.05427,1,1,1
2019,ES,19116,ES52,1,506,2,2329.62280,1,1,1
2019,ES,19117,ES52,1,506,2,1394.75060,1,1,1
2019,ES,19118,ES52,1,506,2,723.07320,1,1,1
2019,ES,19119,ES52,1,506,2,1855.21677,1,1,1
2019,ES,19120,ES52,1,506,2,1991.76478,1,1,1
2019,ES,19121,ES52,1,506,2,3245.33562,1,1,1
2019,ES,19122,ES52,1,506,2,1978.55185,1,1,1
2019,ES,19123,ES52,1,506,2,1121.60375,1,1,1
2019,ES,19124,ES52,1,506,2,1905.09535,1,3,1
2019,ES,19125,ES52,1,506,2,1345.81921,1,1,1
2019,ES,19126,ES52,1,508,2,2429.29682,1,2,1
2019,ES,19127,ES52,1,508,2,2666.99809,1,2,1
2019,ES,19128,ES52,1,508,2,2776.28684,1,2,1
2019,ES,19129,ES52,1,508,2,3270.82877,1,2,1
2019,ES,19130,ES52,1,510,2,5092.27557,1,2,1
2019,ES,19131,ES52,1,510,2,1064.10772,1,2,1
2019,ES,19132,ES52,1,510,2,5469.53439,1,2,1
2019,ES,19133,ES52,1,510,2,2657.73598,1,2,1
2019,ES,19135,ES52,1,510,2,1661.41235,1,2,1
2019,ES,19136,ES52,1,510,2,1995.53701,1,2,1
2019,ES,19137,ES42,1,513,2,1189.02068,1,3,1
2019,ES,19138,ES42,1,513,2,4563.98765,1,3,1
2019,ES,19139,ES42,1,513,2,2637.95982,1,3,1
2019,ES,19140,ES42,1,513,2,1250.17455,1,3,1
2019,ES,19141,ES42,1,517,2,496.33355,1,3,1
2019,ES,19143,ES42,1,517,2,660.67809,1,3,1
2019,ES,19144,ES42,1,519,2,391.90624,1,3,1
2019,ES,19145,ES42,1,519,2,870.16673,1,3,1
2019,ES,19146,ES42,1,519,2,1624.97628,1,3,1
2019,ES,19147,ES42,1,519,2,944.38028,1,3,1
2019,ES,19148,ES42,1,519,2,533.15825,1,3,1
2019,ES,19149,ES42,1,519,2,4235.82441,1,3,1
2019,ES,19150,ES42,1,519,2,634.66675,1,3,1
2019,ES,19151,ES42,1,519,2,557.54890,1,3,1
2019,ES,19152,ES42,1,520,2,519.99672,1,1,1
2019,ES,19153,ES42,1,520,2,2590.49745,1,1,1
2019,ES,19154,ES42,1,520,2,1169.34938,1,1,1
2019,ES,19155,ES42,1,520,2,2590.49745,1,1,1
2019,ES,19156,ES42,1,520,2,2590.49745,1,1,1
2019,ES,19157,ES42,1,520,2,1937.11846,1,1,1
2019,ES,19158,ES42,1,523,2,2028.97028,1,1,1
2019,ES,19159,ES42,1,523,2,1745.53284,1,1,1
2019,ES,19160,ES42,1,523,2,2228.59756,1,1,1
2019,ES,19161,ES42,1,523,2,758.11709,1,1,1
2019,ES,19162,ES42,1,523,2,1017.02566,1,1,1
2019,ES,19165,ES42,1,528,2,6336.83258,1,3,1
2019,ES,19167,ES42,1,528,2,2482.33279,1,3,1
2019,ES,19168,ES42,1,531,2,957.51137,1,2,1
2019,ES,19169,ES61,1,543,2,2314.48846,1,1,1
2019,ES,19170,ES61,1,543,2,1705.51352,1,3,1
2019,ES,19171,ES61,1,543,2,2177.80407,1,3,1
2019,ES,19172,ES61,1,543,2,1806.81855,1,3,1
2019,ES,19174,ES61,1,543,2,2127.24293,1,3,1
2019,ES,19175,ES61,1,543,2,2955.59153,1,3,1
2019,ES,19176,ES61,1,543,2,2201.17601,1,3,1
2019,ES,19177,ES61,1,543,2,2333.19233,1,3,1
2019,ES,19178,ES61,1,543,2,1324.23201,1,3,1
2019,ES,19180,ES61,1,551,2,3327.08046,1,1,1
2019,ES,19181,ES61,1,552,2,1689.84979,1,1,1
2019,ES,19182,ES61,1,552,2,1428.01077,1,1,1
2019,ES,19183,ES61,1,552,2,3526.78311,1,1,1
2019,ES,19184,ES61,1,552,2,2772.11782,1,1,1
2019,ES,19185,ES61,1,552,2,2266.07518,1,1,1
2019,ES,19186,ES61,1,559,2,1709.73868,1,3,1
2019,ES,19187,ES61,1,559,2,1282.84776,1,3,1
2019,ES,19188,ES61,1,559,2,2011.96243,1,3,1
2019,ES,19189,ES61,1,559,2,1156.10252,1,3,1
2019,ES,19190,ES61,1,559,2,2210.68955,1,3,1
2019,ES,19191,ES61,1,559,2,1809.36181,1,3,1
2019,ES,19192,ES61,1,559,2,2138.16669,1,3,1
2019,ES,19193,ES61,1,561,2,2478.10067,1,3,1
2019,ES,19194,ES61,1,561,2,4066.71804,1,3,1
2019,ES,19195,ES61,1,561,2,7732.52612,1,3,1
2019,ES,19196,ES61,1,561,2,2294.68378,1,3,1
2019,ES,19197,ES61,1,561,2,2102.76672,1,3,1
2019,ES,19198,ES61,1,561,2,1661.45496,1,3,1
2019,ES,19199,ES61,1,561,2,3715.46093,1,3,1
2019,ES,19200,ES61,1,562,2,1764.24303,1,2,1
2019,ES,19201,ES61,1,562,2,1325.35092,1,2,1
2019,ES,19202,ES61,1,562,2,1103.52382,1,2,1
2019,ES,19203,ES61,1,562,2,1853.59194,1,2,1
2019,ES,19204,ES61,1,562,2,1390.08154,1,2,1
2019,ES,19205,ES61,1,562,2,1402.51813,1,2,1
2019,ES,19206,ES61,1,562,2,1227.04478,1,2,1
2019,ES,19207,ES61,1,562,2,1693.95034,1,2,1
2019,ES,19208,ES61,1,562,2,1219.81794,1,2,1
2019,ES,19209,ES61,1,562,2,1522.89266,1,2,1
2019,ES,19210,ES11,1,564,2,1186.14357,1,3,1
2019,ES,19211,ES11,1,564,2,1008.64078,1,3,1
2019,ES,19212,ES11,1,564,2,5009.61907,1,3,1
2019,ES,19213,ES11,1,564,2,1481.41359,1,3,1
2019,ES,19214,ES11,1,564,2,2060.38895,1,3,1
2019,ES,19215,ES11,1,570,2,1081.88654,1,2,1
2019,ES,19216,ES11,1,570,2,1957.30268,1,2,1
2019,ES,19217,ES11,1,570,2,1454.09960,1,2,1
2019,ES,19218,ES11,1,570,2,1106.92278,1,2,1
2019,ES,19219,ES11,1,570,2,1853.87169,1,2,1
2019,ES,19220,ES11,1,570,2,1757.05766,1,2,1
2019,ES,19221,ES11,1,570,2,989.82196,1,2,1
2019,ES,19222,ES11,1,571,2,1243.77789,1,3,1
2019,ES,19223,ES11,1,571,2,1065.32669,1,3,1
2019,ES,19224,ES11,1,571,2,1155.76388,1,3,1
2019,ES,19225,ES11,1,571,2,2526.49348,1,3,1
2019,ES,19226,ES11,1,571,2,1237.50329,1,3,1
2019,ES,19227,ES11,1,571,2,1395.17961,1,3,1
2019,ES,19228,ES11,1,571,2,2336.89193,1,3,1
2019,ES,19230,ES11,1,574,2,1480.38771,1,1,1
2019,ES,19231,ES11,1,574,2,1133.20803,1,1,1
2019,ES,19233,ES11,1,574,2,1004.46288,1,1,1
2019,ES,19234,ES11,1,574,2,1480.02544,1,1,1
2019,ES,19235,ES11,1,574,2,1625.49613,1,1,1
2019,ES,19236,ES11,1,578,2,1846.68543,1,1,1
2019,ES,19238,ES11,1,578,2,941.50023,1,1,1
2019,ES,19239,ES11,1,578,2,1902.45329,1,1,1
2019,ES,19240,ES11,1,580,2,1732.34807,1,1,1
2019,ES,19241,ES11,1,580,2,1257.48184,1,1,1
2019,ES,19242,ES11,1,580,2,1644.14915,1,1,1
2019,ES,19243,ES11,1,585,2,898.84796,1,1,1
2019,ES,19246,ES11,1,585,2,1334.65558,1,1,1
2019,ES,19247,ES11,1,585,2,1053.22217,1,1,1
2019,ES,19248,ES30,1,585,2,1690.46070,1,1,1
2019,ES,19249,ES11,1,585,2,1139.06232,1,1,1
2019,ES,19250,ES11,1,585,2,941.50023,1,1,1
2019,ES,19251,ES11,1,587,2,4790.82910,1,1,1
2019,ES,19253,ES11,1,587,2,866.54495,1,1,1
2019,ES,19255,ES11,1,587,2,894.99017,1,1,1
2019,ES,19257,ES11,1,589,2,2288.73790,1,2,1
2019,ES,19258,ES11,1,589,2,630.71858,1,2,1
2019,ES,19259,ES11,1,589,2,1747.19650,1,2,1
2019,ES,19260,ES11,1,589,2,826.76068,1,2,1
2019,ES,19261,ES11,1,589,2,501.46795,1,1,1
2019,ES,19262,ES11,1,589,2,1082.93612,1,2,1
2019,ES,19263,ES11,1,589,2,1785.11925,1,2,1
2019,ES,19264,ES11,1,589,2,986.20500,1,2,1
2019,ES,19265,ES11,1,589,2,1996.96144,1,2,1
2019,ES,19266,ES11,1,589,2,2483.80745,1,1,1
2019,ES,19267,ES11,1,591,2,1585.04432,1,2,1
2019,ES,19268,ES11,1,591,2,1984.01050,1,2,1
2019,ES,19269,ES11,1,591,2,1960.37499,1,2,1
2019,ES,19270,ES11,1,591,2,1254.69239,1,2,1
2019,ES,19272,ES11,1,591,2,1164.40137,1,2,1
2019,ES,19273,ES11,1,595,2,1916.98600,1,1,1
2019,ES,19274,ES11,1,595,2,2328.55872,1,1,1
2019,ES,19275,ES11,1,595,2,925.46875,1,1,1
2019,ES,19276,ES11,1,595,2,921.03210,1,1,1
2019,ES,19277,ES11,1,595,2,1912.65695,1,1,1
2019,ES,19278,ES11,1,595,2,1031.95037,1,1,1
2019,ES,19279,ES11,1,595,2,979.57218,1,1,1
2019,ES,19280,ES11,1,595,2,1134.83154,1,1,1
2019,ES,19282,ES11,1,602,2,1315.20180,1,2,1
2019,ES,19284,ES11,1,602,2,1149.03533,1,2,1
2019,ES,19285,ES11,1,602,2,900.57622,1,2,1
2019,ES,19286,ES11,1,602,2,1254.69239,1,2,1
2019,ES,19287,ES11,1,602,2,721.52341,1,2,1
2019,ES,19288,ES11,1,602,2,2514.49726,1,2,1
2019,ES,19289,ES11,1,602,2,2047.05897,1,2,1
2019,ES,19290,ES11,1,608,2,1280.55870,1,3,1
2019,ES,19291,ES11,1,608,2,2487.48523,1,3,1
2019,ES,19292,ES11,1,608,2,1018.86461,1,3,1
2019,ES,19293,ES11,1,608,2,2514.00550,1,3,1
2019,ES,19294,ES11,1,608,2,3530.55456,1,3,1
2019,ES,19295,ES11,1,608,2,1877.25756,1,3,1
2019,ES,19296,ES11,1,609,2,858.42313,1,3,1
2019,ES,19297,ES11,1,609,2,1320.71058,1,3,1
2019,ES,19298,ES11,1,609,2,858.42313,1,3,1
2019,ES,19299,ES11,1,609,2,853.59160,1,3,1
2019,ES,19300,ES11,1,609,2,1307.90289,1,3,1
2019,ES,19302,ES11,1,609,2,3597.16489,1,2,1
2019,ES,19303,ES11,1,609,2,927.77704,1,3,1
2019,ES,19304,ES11,1,615,2,1853.99720,1,1,1
2019,ES,19305,ES11,1,615,2,979.57218,1,1,1
2019,ES,19306,ES11,1,615,2,1008.63456,1,1,1
2019,ES,19307,ES11,1,615,2,1341.22131,1,1,1
2019,ES,19308,ES11,1,615,2,2864.23336,1,1,1
2019,ES,19309,ES11,1,615,2,1708.84140,1,1,1
2019,ES,19310,ES11,1,619,2,1018.86461,1,3,1
2019,ES,19311,ES11,1,619,2,1991.80713,1,3,1
2019,ES,19312,ES11,1,619,2,909.86032,1,3,1
2019,ES,19313,ES11,1,619,2,2476.22563,1,3,1
2019,ES,19314,ES11,1,619,2,1564.03261,1,3,1
2019,ES,19315,ES11,1,619,2,1355.86988,1,3,1
2019,ES,19316,ES42,1,619,2,2470.65552,1,2,1
2019,ES,19317,ES11,1,619,2,1280.55870,1,3,1
2019,ES,19318,ES42,1,620,2,289.04850,1,3,1
2019,ES,19320,ES42,1,620,2,3828.18605,1,3,1
2019,ES,19322,ES42,1,622,2,694.19953,1,2,1
2019,ES,19324,ES42,1,622,2,1453.42489,1,2,1
2019,ES,19325,ES42,1,622,2,735.75504,1,2,1
2019,ES,19326,ES42,1,622,2,558.40767,1,2,1
2019,ES,19327,ES42,1,622,2,749.00384,1,2,1
2019,ES,19328,ES42,1,622,2,3553.72595,1,2,1
2019,ES,19329,ES42,1,622,2,533.68967,1,2,1
2019,ES,19330,ES42,1,625,2,5788.04778,1,3,1
2019,ES,19331,ES42,1,625,2,1973.26579,1,3,1
2019,ES,19333,ES42,1,625,2,1383.46363,1,3,1
2019,ES,19334,ES42,1,625,2,994.17566,1,3,1
2019,ES,19335,ES42,1,625,2,1150.65091,1,3,1
2019,ES,19336,ES42,1,625,2,635.95936,1,3,1
2019,ES,19337,ES42,1,627,2,2216.65508,1,3,1
2019,ES,19338,ES42,1,627,2,649.25772,1,3,1
2019,ES,19340,ES42,1,627,2,697.72528,1,3,1
2019,ES,19341,ES51,1,634,2,18697.50437,1,2,1
2019,ES,19343,ES51,1,634,2,3931.16899,1,2,1
2019,ES,19344,ES51,1,634,2,4089.47557,1,2,1
2019,ES,19345,ES51,1,637,2,3298.34636,1,1,1
2019,ES,19346,ES51,1,637,2,2192.05053,1,1,1
2019,ES,19347,ES51,1,645,2,4348.19447,1,2,1
2019,ES,19349,ES51,1,645,2,2455.90907,1,2,1
2019,ES,19351,ES51,1,645,2,3729.77717,1,2,1
2019,ES,19352,ES51,1,645,2,6508.08672,1,2,1
2019,ES,19353,ES51,1,645,2,3465.45838,1,2,1
2019,ES,19356,ES61,1,650,2,1395.82533,1,3,1
2019,ES,19357,ES61,1,650,2,3436.97858,1,3,1
2019,ES,19358,ES61,1,650,2,1641.80620,1,3,1
2019,ES,19359,ES61,1,650,2,1697.56670,1,3,1
2019,ES,19360,ES61,1,651,2,1500.26607,1,2,1
2019,ES,19361,ES61,1,651,2,1280.87138,1,2,1
2019,ES,19363,ES61,1,651,2,1383.01494,1,2,1
2019,ES,19364,ES61,1,651,2,1817.46803,1,2,1
2019,ES,19365,ES61,1,656,2,2405.52182,1,1,1
2019,ES,19367,ES61,1,658,2,2530.44719,1,1,1
2019,ES,19368,ES61,1,658,2,2275.83080,1,1,1
2019,ES,19369,ES61,1,661,2,1833.70895,1,3,1
2019,ES,19370,ES61,1,661,2,6050.62661,1,3,1
2019,ES,19371,ES61,1,661,2,1049.10638,1,3,1
2019,ES,19372,ES61,1,661,2,1803.97071,1,3,1
2019,ES,19373,ES61,1,661,2,1167.39024,1,3,1
2019,ES,19375,ES42,1,674,2,409.57326,1,3,1
2019,ES,19376,ES42,1,674,2,605.21251,1,3,1
2019,ES,19377,ES42,1,674,2,486.09263,1,3,1
2019,ES,19378,ES42,1,674,2,1599.89604,1,3,1
2019,ES,19379,ES42,1,674,2,391.90624,1,3,1
2019,ES,19380,ES42,1,674,2,615.94184,1,3,1
2019,ES,19381,ES42,1,674,2,649.25772,1,3,1
2019,ES,19382,ES42,1,675,2,2039.14802,1,2,1
2019,ES,19383,ES42,1,675,2,1509.76853,1,2,1
2019,ES,19384,ES42,1,675,2,1438.38392,1,2,1
2019,ES,19385,ES42,1,675,2,8440.23207,1,2,1
2019,ES,19386,ES42,1,675,2,842.71860,1,2,1
2019,ES,19387,ES21,1,686,2,1397.27971,1,2,1
2019,ES,19389,ES21,1,687,2,3092.45704,1,2,1
2019,ES,19390,ES21,1,687,2,2699.05215,1,2,1
2019,ES,19391,ES21,1,687,2,3302.67044,1,2,1
2019,ES,19392,ES21,1,689,2,1974.89744,1,2,1
2019,ES,19393,ES21,1,689,2,1692.14316,1,2,1
2019,ES,19395,ES21,1,689,2,258.97647,1,2,1
2019,ES,19396,ES21,1,689,2,1692.14316,1,2,1
2019,ES,19397,ES21,1,689,2,1209.72256,1,2,1
2019,ES,19398,ES21,1,689,2,1465.37183,1,2,1
2019,ES,19399,ES21,1,689,2,1259.17586,1,2,1
2019,ES,19400,ES21,1,691,2,1064.60152,1,3,1
2019,ES,19401,ES21,1,691,2,1740.29043,1,3,1
2019,ES,19402,ES21,1,691,2,1364.64356,1,3,1
2019,ES,19403,ES21,1,691,2,1577.85842,1,3,1
2019,ES,19404,ES21,1,691,2,1496.05960,1,3,1
2019,ES,19405,ES21,1,691,2,1042.01037,1,3,1
2019,ES,19406,ES21,1,691,2,217.89390,1,3,1
2019,ES,19407,ES21,1,691,2,1156.17760,1,3,1
2019,ES,19409,ES21,1,692,2,2087.78074,1,2,1
2019,ES,19410,ES21,1,692,2,679.91158,1,2,1
2019,ES,19411,ES21,1,692,2,2917.02600,1,2,1
2019,ES,19412,ES21,1,695,2,1191.84839,1,1,1
2019,ES,19413,ES21,1,695,2,1858.07034,1,1,1
2019,ES,19415,ES21,1,695,2,952.28631,1,1,1
2019,ES,19417,ES21,1,695,2,502.04460,1,1,1
2019,ES,19418,ES21,1,696,2,2545.96078,1,1,1
2019,ES,19419,ES21,1,696,2,1423.65379,1,1,1
2019,ES,19420,ES21,1,696,2,374.31857,1,1,1
2019,ES,19421,ES21,1,696,2,819.20837,1,1,1
2019,ES,19422,ES21,1,696,2,1302.31217,1,1,1
2019,ES,19423,ES21,1,705,2,714.87974,1,1,1
2019,ES,19424,ES21,1,705,2,1882.38059,1,1,1
2019,ES,19425,ES21,1,705,2,922.84390,1,1,1
2019,ES,19426,ES21,1,711,2,837.22845,1,1,1
2019,ES,19427,ES21,1,711,2,1302.56706,1,1,1
2019,ES,19428,ES21,1,711,2,1067.92938,1,1,1
2019,ES,19429,ES21,1,711,2,1281.65613,1,1,1
2019,ES,19430,ES21,1,711,2,1161.12636,1,1,1
2019,ES,19432,ES21,1,711,2,617.34195,1,1,1
2019,ES,19433,ES61,1,722,2,1910.12698,1,2,1
2019,ES,19434,ES61,1,722,2,1550.97290,1,2,1
2019,ES,19435,ES61,1,722,2,1703.43651,1,2,1
2019,ES,19436,ES61,1,722,2,1989.06163,1,2,1
2019,ES,19437,ES61,1,722,2,2178.42819,1,2,1
2019,ES,19438,ES61,1,722,2,1063.42797,1,2,1
2019,ES,19439,ES61,1,722,2,894.20782,1,2,1
2019,ES,19440,ES61,1,722,2,3373.17564,1,2,1
2019,ES,19441,ES61,1,724,2,1390.66929,1,1,1
2019,ES,19442,ES61,1,724,2,1143.06159,1,1,1
2019,ES,19443,ES61,1,724,2,1866.03158,1,1,1
2019,ES,19444,ES61,1,724,2,2022.78506,1,1,1
2019,ES,19445,ES61,1,724,2,2837.06197,1,1,1
2019,ES,19446,ES61,1,724,2,3336.93853,1,1,1
2019,ES,19447,ES61,1,724,2,2462.98607,1,1,1
2019,ES,19448,ES61,1,724,2,1724.93628,1,1,1
2019,ES,19449,ES61,1,724,2,4947.19934,1,1,1
2019,ES,19450,ES61,1,727,2,1987.62893,1,1,1
2019,ES,19451,ES61,1,727,2,2594.49787,1,1,1
2019,ES,19452,ES61,1,727,2,1247.35361,1,1,1
2019,ES,19453,ES61,1,727,2,3167.55107,1,1,1
2019,ES,19454,ES61,1,727,2,3933.58941,1,1,1
2019,ES,19455,ES61,1,727,2,2530.44719,1,1,1
2019,ES,19456,ES61,1,727,2,2763.45445,1,1,1
2019,ES,19457,ES61,1,728,2,759.95046,1,2,1
2019,ES,19458,ES61,1,728,2,1743.18077,1,2,1
2019,ES,19459,ES61,1,728,2,1910.12698,1,2,1
2019,ES,19460,ES61,1,728,2,911.00143,1,2,1
2019,ES,19461,ES61,1,728,2,810.08957,1,2,1
2019,ES,19462,ES61,1,728,2,1129.42845,1,2,1
2019,ES,19463,ES61,1,728,2,1743.18077,1,2,1
